2014-07-24 15:08:27 [main:0] - [DEBUG] Created connection 536150103.
2014-07-24 15:08:27 [main:15] - [DEBUG] {conn-100000} Connection
2014-07-24 15:08:27 [main:17] - [DEBUG] {conn-100000} Preparing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:149] - [DEBUG] {pstm-100001} Executing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Parameters: []
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Types: []
2014-07-24 15:08:28 [main:683] - [DEBUG] {rset-100002} ResultSet
2014-07-24 15:08:28 [main:703] - [DEBUG] {rset-100002} Header: [TK_UKE, TK_SEBAN, TK_HIN, SYUYO_SU, ZAIKO_SU, LOC_ZAIKO_SU, HIKI_ZAIKO_SU, FUSOKU_SU, KANRI_KOJO, S_KYOTEN, SEIZO_BA, SEBAN, HAN_SU, LOCATION, LST_NOU_YMD, LST_HAN_YMD]
2014-07-24 15:08:28 [main:1346] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153421               , 5, 146, 146, 143, 0, 2592, 0001,     ,           , 490, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1346] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153422               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1346] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153430               , 5, 103, 103, 98, 0, 2592, 0001,     ,           , 545, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1350] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153442               , 5, 97, 97, 93, 0, 2592, 0001,     ,           , 265, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1351] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153451               , 5, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20140416, 20140321]
2014-07-24 15:08:28 [main:1351] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153462               , 5, 83, 83, 82, 0, 2592, 0001,     ,           , 195, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1351] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153471               , 5, 78, 78, 77, 0, 2592, 0001,     ,           , 110, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1352] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153472               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1352] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153481               , 5, 1503, 1503, 1472, 0, 2592, 0001,     ,           , 5500, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1352] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153482               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140310]
2014-07-24 15:08:28 [main:1352] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153490               , 5, 65, 65, 64, 0, 2592, 0001,     ,           , 185, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1353] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153550               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1353] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215153560               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1363] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215224260               , 5, 6, 6, 6, 0, 2592, 0001,     ,           , 7, FRK      , 20140422, 20140522]
2014-07-24 15:08:28 [main:1364] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215224270               , 5, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1364] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215224280               , 5, 16, 16, 16, 0, 2592, 0001,     ,           , 16, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1364] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215224300               , 5, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1365] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215224310               , 5, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1365] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230C40               , 4, 402, 402, 382, 0, 2592, 0001,     ,           , 1960, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1365] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230C50               , 4, 99, 99, 94, 0, 2592, 0001,     ,           , 528, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1365] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230C60               , 4, 52, 52, 50, 0, 2592, 0001,     ,           , 284, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1365] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230C70               , 4, 110, 110, 106, 0, 9564, 0001,     ,           , 360, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1366] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230C80               , 4, 24, 24, 23, 0, 2592, 0001,     ,           , 64, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1371] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230D00               , 4, 51, 51, 49, 0, 2592, 0001,     ,           , 144, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1371] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230D10               , 4, 13, 13, 13, 0, 2592, 0001,     ,           , 16, FRK      , 20140521, 20140519]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230D90               , 4, 12, 12, 12, 0, 2592, 0001,     ,           , 40, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215230E00               , 4, 13, 13, 13, 0, 2592, 0001,     ,           , 16, FRK      , 20140522, 20140520]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253340               , 10, 10, 10, 10, 0, 2592, 0001,     ,           , 10, FRK      , 20140521, 20140514]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253350               , 10, 11, 11, 11, 0, 2592, 0001,     ,           , 10, FRK      , 20140522, 20140418]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253381               , 5, 160, 160, 152, 0, 2592, 0001,     ,           , 620, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1372] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253382               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1373] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253390               , 5, 185, 185, 184, 0, 2592, 0001,     ,           , 680, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1373] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253391               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1376] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253401               , 5, 7, 7, 7, 0, 2592, 0001,     ,           , 15, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253410               , 5, 6, 6, 6, 0, 2592, 0001,     ,           , 0, FRK      , 20131224, 20131114]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253421               , 5, 70, 70, 68, 0, 2592, 0001,     ,           , 190, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253430               , 5, 29, 29, 28, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140314]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253441               , 5, 161, 161, 158, 0, 2592, 0001,     ,           , 535, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253442               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1377] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253451               , 5, 133, 133, 128, 0, 2592, 0001,     ,           , 565, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1378] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253462               , 5, 112, 112, 108, 0, 2592, 0001,     ,           , 290, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1378] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253472               , 5, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20140416, 20140321]
2014-07-24 15:08:28 [main:1378] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253482               , 5, 87, 87, 86, 0, 2592, 0001,     ,           , 205, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1381] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253492               , 5, 77, 77, 76, 0, 2592, 0001,     ,           , 110, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1381] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253493               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1381] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253501               , 5, 1609, 1609, 1578, 0, 2592, 0001,     ,           , 5670, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253502               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140310]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253511               , 5, 69, 69, 68, 0, 2592, 0001,     ,           , 195, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253570               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215253580               , 5, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215330711               , 8, 630, 630, 599, 0, 2592, 0001,     ,           , 3056, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215330721               , 8, 60, 60, 57, 0, 2592, 0001,     ,           , 360, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1382] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215330780               , 8, 14, 14, 14, 0, 2592, 0001,     ,           , 48, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1387] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353041               , 10, 9, 9, 9, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140204]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353061               , 10, 11, 11, 11, 0, 2592, 0001,     ,           , 20, FRK      , 20140521, 20140514]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353120               , 15, 1519, 1519, 1473, 0, 2592, 0001,     ,           , 6630, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353121               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353140               , 15, 119, 119, 116, 0, 2592, 0001,     ,           , 615, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353141               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1388] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353150               , 15, 126, 126, 119, 0, 2592, 0001,     ,           , 630, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1389] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353170               , 15, 53, 53, 51, 0, 2592, 0001,     ,           , 60, FRK      , 20140523, 20140514]
2014-07-24 15:08:28 [main:1389] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215353171               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1389] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215430631               , 8, 680, 680, 649, 0, 2592, 0001,     ,           , 3096, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1395] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215430641               , 8, 57, 57, 54, 0, 2592, 0001,     ,           , 360, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215430700               , 8, 13, 13, 13, 0, 2592, 0001,     ,           , 48, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453041               , 10, 11, 11, 11, 0, 2592, 0001,     ,           , 10, FRK      , 20140522, 20140520]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453061               , 10, 3, 3, 3, 0, 2592, 0001,     ,           , 10, FRK      , 20140521, 20140415]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453120               , 15, 1518, 1518, 1472, 0, 2592, 0001,     ,           , 6600, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453121               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1396] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453140               , 15, 89, 89, 86, 0, 2592, 0001,     ,           , 600, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1397] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453141               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1397] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453150               , 15, 126, 126, 119, 0, 2592, 0001,     ,           , 630, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1397] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453170               , 15, 52, 52, 50, 0, 2592, 0001,     ,           , 60, FRK      , 20140523, 20140514]
2014-07-24 15:08:28 [main:1400] - [DEBUG] {rset-100002} Result: [C5   ,     , 8215453171               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140310]
2014-07-24 15:08:28 [main:1401] - [DEBUG] {rset-100002} Result: [5D   , 025S, 8215730030               , 15, 885, 810, 735, 0, 2592, 0001,     ,           , 3870, 5D-025S  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1401] - [DEBUG] {rset-100002} Result: [5D   , 026S, 8215830030               , 15, 930, 855, 765, 0, 2592, 0001,     ,           , 3870, 5D-026S  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1401] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124770               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140410]
2014-07-24 15:08:28 [main:1402] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124780               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140419, 20140328]
2014-07-24 15:08:28 [main:1402] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124790               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140328]
2014-07-24 15:08:28 [main:1402] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124800               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1402] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124810               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140328]
2014-07-24 15:08:28 [main:1402] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124820               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1403] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124830               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1431] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124840               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140421, 20140410]
2014-07-24 15:08:28 [main:1431] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124860               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 7, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124870               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124880               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124890               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 5, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124A10               , 2, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124A20               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1432] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216124A30               , 2, 12, 12, 12, 0, 2592, 0001,     ,           , 12, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1433] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153684               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140307]
2014-07-24 15:08:28 [main:1433] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153694               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 2, FRK      , 20140519, 20140520]
2014-07-24 15:08:28 [main:1439] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153714               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 4, FRK      , 20140422, 20140520]
2014-07-24 15:08:28 [main:1440] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153814               , 2, 2, 2, 2, 0, 2592, 0001,     ,           , 0, FRK      , 20121203, 20121224]
2014-07-24 15:08:28 [main:1440] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153824               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140419, 20130704]
2014-07-24 15:08:28 [main:1440] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B11               , 2, 4, 4, 4, 0, 9564, 0001,     ,           , 0, FRK      , 20140521, 20131223]
2014-07-24 15:08:28 [main:1440] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B21               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 0, FRK      , 20120928, 20120925]
2014-07-24 15:08:28 [main:1440] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B51               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20130509, 20120810]
2014-07-24 15:08:28 [main:1441] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B61               , 2, 8, 8, 8, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130903]
2014-07-24 15:08:28 [main:1441] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B62               , 2, 12, 12, 12, 0, 2592, 0001,     ,           , 18, FRK      , 20140520, 20140508]
2014-07-24 15:08:28 [main:1441] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B63               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1441] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B71               , 2, 30, 30, 30, 0, 9564, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1446] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B72               , 2, 102, 102, 99, 0, 2592, 0001,     ,           , 266, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1446] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B73               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1446] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B92               , 2, 8, 8, 8, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B93               , 2, 48, 48, 48, 0, 2592, 0001,     ,           , 72, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153B94               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C01               , 2, 63, 63, 63, 0, 2592, 0001,     ,           , 126, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C11               , 2, 10, 10, 10, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130903]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C12               , 2, 33, 33, 33, 0, 9564, 0001,     ,           , 90, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C13               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1447] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C21               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1451] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C22               , 2, 98, 98, 98, 0, 2592, 0001,     ,           , 336, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1451] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C23               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1451] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C31               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 6, FRK      , 20140523, 20140509]
2014-07-24 15:08:28 [main:1451] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C62               , 2, 82, 82, 82, 0, 2592, 0001,     ,           , 226, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1451] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C63               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1452] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C72               , 2, 9, 9, 9, 0, 2592, 0001,     ,           , 0, FRK      , 20140424, 20131210]
2014-07-24 15:08:28 [main:1452] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C82               , 2, 72, 72, 72, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1452] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C83               , 2, 367, 367, 363, 0, 2592, 0001,     ,           , 1638, FRK      , 20140523, 20140523]
